Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_01142					host	trnI	None	None	0.9656226502289694
FKEOJE_02601					host	purA	None	None	0.8173885496666035
FKEOJE_02845					host	FKEOJE_02845	None	None	0.21786370091874954
FKEOJE_01089					host	FKEOJE_01089	None	None	1.9246798906516078
FKEOJE_03863					host	lpxD	None	None	0.09374089993168297
FKEOJE_01468					host	FKEOJE_01468	None	None	0.09363667614130818
FKEOJE_03916					host	hisB	None	None	0.13329541378770757
FKEOJE_01771					host	djlA	None	None	0.19591339144439357
FKEOJE_03109					host	FKEOJE_03109_gene_unitary	None	None	0.10604460168547435
FKEOJE_01149					host	FKEOJE_01149	None	None	0.35577674336118514
FKEOJE_03627					host	rqcU	None	None	0.5813442630263852
FKEOJE_01574					host	FKEOJE_01574	None	None	0.31667916651468936
FKEOJE_03122					host	FKEOJE_03122	None	None	0.23865197952402714
FKEOJE_01196					host	pdaC	None	None	0.40129525512004294
FKEOJE_01260					host	FKEOJE_01260	None	None	0.03191329685997244
FKEOJE_03976					host	fadR	None	None	0.5513682722089316
FKEOJE_01857					host	nfnB	None	None	0.76677269517617
FKEOJE_00946					host	wcaA	None	None	4.950873615785323
FKEOJE_00456					host	FKEOJE_00456	None	None	0.027046670184216245
FKEOJE_03667					host	FKEOJE_03667	None	None	0.2493786484495944
gene-N356_gp017					phage	g018x	early	middle	44.306324364275014
FKEOJE_01733					host	FKEOJE_01733	None	None	0.0923365676404288
FKEOJE_03866					host	recQ	None	None	0.1479318304810204
FKEOJE_00172					host	bamA	None	None	1.3185251257165194
gene-N356_gp090					phage	g093	middle	late	254.3852730089665
gene-N356_gp103					phage	g106	middle	late	1675.7785770496487
FKEOJE_02638					host	FKEOJE_02638	None	None	0.9742685763457423
FKEOJE_01901					host	FKEOJE_01901	None	None	1.533273298767265
FKEOJE_00616					host	rpmD	None	None	3.487056671329179
FKEOJE_00428					host	FKEOJE_00428	None	None	0.11270763569976404
FKEOJE_02104					host	FKEOJE_02104	None	None	0.2525262454427276
FKEOJE_02331					host	eRG9	None	None	0.392602271002499
FKEOJE_02146					host	nqrC	None	None	0.5126604211010954
FKEOJE_00628					host	rpsC	None	None	3.6340163750295336
FKEOJE_00222					host	fabF	None	None	0.7290730191808067
FKEOJE_01682					host	feoB	None	None	0.20000037409970228
FKEOJE_02375					host	FKEOJE_02375_gene_aslA	None	None	0.11695681950455665
FKEOJE_00096					host	FKEOJE_00096	None	None	3.6725987845719583
FKEOJE_03374					host	FKEOJE_03374	None	None	0.2531506613965856
FKEOJE_00054					host	FKEOJE_00054	None	None	6.844766786754333
FKEOJE_03831					host	FKEOJE_03831	None	None	3.630681166289865
FKEOJE_04009					host	FKEOJE_04009	None	None	0.19216765294370938
FKEOJE_00662					host	yfaS	None	None	1.7802266249086005
FKEOJE_01669					host	acrR	None	None	0.6095320705536693
FKEOJE_00967					host	FKEOJE_00967_gene_nit1	None	None	0.9563146495635811
FKEOJE_00323					host	yehS	None	None	0.5571959396727142
FKEOJE_03722					host	ulaD	None	None	0.13961515867881358
FKEOJE_00494					host	FKEOJE_00494	None	None	0.3399375948153611
gene-N356_gp075					phage	g078	late	late	144.9902557060617
FKEOJE_03876					host	FKEOJE_03876	None	None	0.501305591920054
FKEOJE_01058					host	FKEOJE_01058	None	None	1.2982920120441273
FKEOJE_00799					host	FKEOJE_00799	None	None	0.5441497981764072
FKEOJE_02411					host	FKEOJE_02411	None	None	0.5251198001353788
FKEOJE_00235					host	FKEOJE_00235	None	None	0.25259392840538114
FKEOJE_00563					host	purD	None	None	0.48525325874387903
FKEOJE_00613					host	infA	None	None	3.3010595556970452
FKEOJE_03138					host	doxX	None	None	2.0594573517720662
FKEOJE_02400					host	FKEOJE_02400	None	None	0.353710219862291
FKEOJE_02451					host	FKEOJE_02451	None	None	0.08783566895800468
FKEOJE_01982					host	lytT	None	None	0.3288935496956604
FKEOJE_03963					host	serC	None	None	0.2830404543259349
FKEOJE_02477					host	FKEOJE_02477	None	None	0.5265344744068163
FKEOJE_01416					host	FKEOJE_01416	None	None	3.174502388020028
FKEOJE_03302					host	FKEOJE_03302	None	None	0.1408858211266062
FKEOJE_01961					host	cyoC	None	None	1.4063644813264964
gene-N356_gp083					phage	g086	middle	late	115.70925241614064
FKEOJE_01053					host	FKEOJE_01053	None	None	1.132866553871622
FKEOJE_02662					host	FKEOJE_02662_gene_ywqK	None	None	0.8773330370045502
FKEOJE_02741					host	FKEOJE_02741	None	None	0.031761745193910944
FKEOJE_03342					host	glp	None	None	0.019569683696884485
FKEOJE_03375					host	katE	None	None	0.07374704718150651
FKEOJE_03518					host	leuC	None	None	0.6431319002423684
FKEOJE_02837					host	pldA	None	None	5.68272144103633
FKEOJE_00023					host	FKEOJE_00023	None	None	0.12034917245952188
FKEOJE_03207					host	FKEOJE_03207	None	None	1.6241114616765457
